S.No,Course Name,Slot Name,Units,Type,Instructor,Instructor Email,Lecture Time,Tutorial Time,Practical Time,Vacancy,Current Strength,Course Code
835,ADVANCED PLASMA PHYSICS,J,3.0-0.0-0.0,,AARAV MANNAN,ogola@physics.iitd.ac.in,MTW 12:00-13:00,,,60,7,PYL658
836,SC. & TECHNOLOGY OF THIN FILMS,J,3.0-0.0-0.0,,PRERAK BUMB,wdube@physics.iitd.ac.in,MTW 12:00-13:00,,,60,32,PYL704
837,NANOSTRUCTURED MATERIALS,E,3.0-0.0-0.0,,SUHANA CHAUDHURI,singhalpiya@physics.iitd.ernet.in,TWF 10:00-11:00,,,60,48,PYL705
838,CHARACTERISATION TEC. FOR MAT.,H,3.0-0.0-0.0,,PRERAK DIN,somanurvi@physics.iitd.ac.in,M 11:00-12:00,,,60,43,PYL707
839,SURFACE PHYSICS AND ANALYSIS,K,3.0-0.0-0.0,,MADHAV VARKEY,grewalaniruddh@physics.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,25,PYL725
840,ENERGY MATERIALS AND DEVICES,K,3.0-0.0-0.0,,RITVIK DHAWAN,wsuri@physics.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,25,PYL727
841,QUANTUM HETEROSTRUCTURES,L,2.0-0.0-0.0,,NIRVI BHASIN,davedharmajan@physics.iitd.ac.in,"W 13:00-14:00 ,TF 18:00-19:00",,,60,8,PYL728
842,GEN. RELATIVITY & INTRO. ASTR.,M,3.0-0.0-0.0,,DIVYANSH KRISH,shaanbhatia@physics.iitd.ac.in,MTh 17:00-18:30,,,75,45,PYL742
843,GROUP THEORY & ITS APPLICATION,A,3.0-0.0-0.0,,TARINI BAHL,kairaramakrishnan@physics.iitd.ac.in,MTh 08:00-09:30,,,60,0,PYL743
844,HIGH ENERGY PHYSICS,K,3.0-0.0-0.0,,ELAKSHI SACHAR,ryandubey@physics.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,75,18,PYL744
845,LASER SYSTEMS AND APPLICATIONS,J,3.0-0.0-0.0,,EMIR MAGAR,chandrapiya@physics.iitd.ernet.in,MTW 12:00-13:00,,,60,31,PYL752
846,FOURIER OPTICS AND HOLOGRAPHY,L,3.0-0.0-0.0,PC,SHRAY BORAH,ichaudhry@physics.iitd.ac.in,"W 13:00-15:00 ,TF 18:00-19:00",,,60,34,PYL756
847,ADVANCED QUANTUM OPTICS AND APPLICATIONS,H,3.0-0.0-0.0,,NEHMAT KUNDA,janitara@physics.iitd.ac.in,M 11:00-12:00,,,60,17,PYL758
848,BIOMEDICAL OPTICS & BIO-PHOTO.,M,3.0-0.0-0.0,,HUNAR SARNA,saksham40@physics.iitd.ac.in,MTh 17:00-18:30,,,60,25,PYL760
849,PLASMONIC SENSORS,K,3.0-0.0-0.0,,AMANI HAYRE,vedika16@physics.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,60,23,PYL772
850,DIFFRACTIVE AND MICRO OPTICS,H,3.0-0.0-0.0,,HRISHITA DEVAN,vdani@iddc.iitd.ac.in,M 11:00-12:00,,,60,13,PYL780
851,OPTICAL ELECTRONICS,E,3.0-0.0-0.0,,VIDUR KAUL,dhanushkoshy@physics.iitd.ac.in,TWF 10:00-11:00,,,60,27,PYL792
852,NUM. & COMP. METH. IN RESEARCH,B,3.0-0.0-0.0,,ROMIL LANKA,veer72@physics.iitd.ac.in,MTh 09:30-11:00,,,65,57,PYL800
853,PHYSICS LABORATORY,Q,0.0-0.0-4.0,,YASHVI CHADA,ojas80@physics.iitd.ernet.in,,,,100,533,PYP100
854,ENGG. PHYSICS LABORATORY II,Q,0.0-0.0-6.0,,DRISHYA BRAHMBHATT,gdate@physics.iitd.ac.in,,,,100,62,PYP212
855,ENGINEERING PHYSICS LAB. - IV,Q,0.0-0.0-8.0,,MYRA VALA,aayush21@physics.iitd.ernet.in,,,,100,55,PYP222
856,LABORATORY II,Q,0.0-0.0-8.0,,SAMAR LOYAL,mehul66@physics.iitd.ac.in,,,,60,52,PYP562
857,SOLID STATE MATERIALS LABORATORY-II,Q,0.0-0.0-6.0,,NAYANTARA DIXIT,sanabora@physics.iitd.ac.in,,,,60,13,PYP702
858,ADVANCED OPTICS LABORATORY,Q,0.0-0.0-6.0,,DAMINI SHENOY,chirag50@physics.iitd.ac.in,,,,60,20,PYP762
859,ADVANCED OPTICAL WORKSHOP,P,0.0-0.0-6.0,,DAMINI SHENOY,chirag50@physics.iitd.ac.in,,,,60,0,PYP764
860,SEMINAR COURSE - III,Q,0.0-0.0-2.0,,ARNAV SARRAF,vedika48@physics.iitd.ac.in,,,,100,90,PYQ303
861,INDEPENDENT STUDY,X,0.0-3.0-0.0,,HAZEL SACHDEV,vivaan51@physics.iitd.ernet.in,,,,100,7,PYS300
862,INDEPENDENT STUDY,X,0.0-3.0-0.0,,AZAD DEEP,malhotrajayant@physics.iitd.ac.in,,,,20,1,PYS855
863,GRADUATE STUDENT SEMINAR-II,P,0.0-0.0-1.0,,OORJA BRAHMBHATT,nehmatbarad@bioschool.iitd.ac.in,,,,60,25,SBC796
864,MINI PROJECT,Q,0.0-0.0-6.0,,KABIR CHAWLA,hirankhatri@bioschool.iitd.ac.in,,,,10,2,SBD301
865,MS RESEARCH PROJECT,P,0.0-0.0-72.0,,KABIR CHAWLA,hirankhatri@bioschool.iitd.ac.in,,,,60,2,SBD895
866,INTRO. TO BIOLOGY FOR ENGINEER,C,3.0-0.0-2.0,,AKARSH BOASE,zaina05@bioschool.iitd.ac.in,TWF 08:00-09:00,,,600,280,SBL100
867,HIGH-DIMENSIONAL BIOLOGY,F,3.0-0.0-0.0,,LAVANYA VARGHESE,balaydhruv@bioschool.iitd.ac.in,TThF 11:00-12:00,,,60,7,SBL201
868,BIOMETRY,M,3.0-0.0-0.0,,JAYAN CHANDRA,anayjhaveri@bioschool.iitd.ac.in,MTh 17:00-18:30,,,60,19,SBL701
869,SYSTEMS BIOLOGY,K,3.0-0.0-0.0,,TIYA JHA,pjayaraman@bioschool.iitd.ac.in,"W 12:00-13:00 ,TF 17:00-18:00",,,100,8,SBL702
870,ADVANCED CELL BIOLOGY,H,3.0-0.0-0.0,,EMIR KADAKIA,lakshit50@bioschool.iitd.ac.in,M 11:00-12:00,,,50,23,SBL703
871,BIOLOGICS,F,3.0-0.0-0.0,,KABIR CHAWLA,hirankhatri@bioschool.iitd.ac.in,TThF 11:00-12:00,,,100,0,SBL706
872,BACTERIAL PATHOGENESIS,F,3.0-0.0-0.0,,INAAYA  BAKSHI,loyalakarsh@bioschool.iitd.ac.in,TThF 11:00-12:00,,,60,11,SBL707
873,CELL SIGNALING,M,3.0-0.0-0.0,,OORJA BRAHMBHATT,nehmatbarad@bioschool.iitd.ac.in,MTh 17:00-18:30,,,50,12,SBL711
874,PLANT BIOTECH. & HUMAN HEALTH,F,3.0-0.0-0.0,,KABIR CHAWLA,hirankhatri@bioschool.iitd.ac.in,TThF 11:00-12:00,,,60,3,SBL714
875,INTRODUCTION TO PRACTICAL MODERN BIOLOGY,Q,0.0-0.0-4.0,,JAYAN CHANDRA,anayjhaveri@bioschool.iitd.ac.in,,,,60,0,SBP200
876,INDEPENDENT STUDY,Q,0.0-3.0-0.0,,KABIR CHAWLA,hirankhatri@bioschool.iitd.ac.in,,,,10,2,SBS800
877,CELLULAR DIFFERENTIATION AND THERAPY,X,1.0-0.0-0.0,,JAYANT DEWAN,karielakshi@bioschool.iitd.ac.in,,,,30,4,SBV893
878,CURRENT METHODS IN MAMMALIAN GENETICS,X,1.0-0.0-0.0,,DAMINI SAHOTA,hapte@bioschool.iitd.ac.in,,,,30,7,SBV894
879,DEVELOPMENT BIOLOGY,X,1.0-0.0-0.0,,ANVI EDWIN,renee29@bioschool.iitd.ac.in,,,,30,6,SBV895
880,MINOR PROJECT IN INFORMATION TECHNOLOGY,P,0.0-0.0-6.0,,LAKSHIT HANDA,heergolla@cse.iitd.ac.in,,,,50,0,SID880
881,MS RESEARCH PROJECT,P,0.0-0.0-72.0,,LAKSHIT HANDA,heergolla@cse.iitd.ac.in,,,,50,6,SID890
882,Special Topics in Information & Communication Technologies for Development,B,3.0-0.0-0.0,,JHANVI SANT,bhamini44@cse.iitd.ac.in,MTh 09:30-11:00,,,50,33,SIL861
883,SPECIAL MODULE ON INTELLIGENT INFO. PROCESSING,P,1.0-0.0-0.0,,INDRANS KANT,tellajayant@cse.iitd.ac.in,,,,50,20,SIV895
884,Special Topics in instrumentation,X,1.0-0.0-0.0,,MISHA GANGULY,jivin31@ee.iitd.ac.in,,,,50,6,DSL815
885,ELECTROMAGNETIC WAVES & QUA.MEC.,A,3.0-0.0-0.0,,INDRANS CHAUHAN,duppal@physics.iitd.ac.in,MTh 08:00-09:30,,,500,550,PYL100
886,COLLOQUIUM (TT),P,0.0-3.0-0.0,,ISHAAN GOYAL,usahota@textile.iitd.ac.in,,,,30,1,TTC410
887,PRACTICAL TRAINING,P,0.0-0.0-0.0,,AKARSH GANGULY,akarshkumar@textile.iitd.ac.in,,,,10,1,TTT410
888,MINOR DESIGN PROJECT - VII,P,0.0-0.0-4.0,,ANAY DUBEY,bainspari@textile.iitd.ac.in,,,,120,4,TXD357
889,MINOR DESIGN PROJECT-VIII,P,0.0-0.0-4.0,,ANAY DUBEY,bainspari@textile.iitd.ac.in,,,,120,1,TXD358
890,MAJOR PROJECT PART I,P,0.0-0.0-8.0,,ALIA MADAN,ravalvanya@textile.iitd.ac.in,,,,30,28,TXD401
891,MAJOR PROJECT PART II,P,0.0-0.0-16.0,,ALIA MADAN,ravalvanya@textile.iitd.ac.in,,,,120,29,TXD402
892,MAJOR PROJECT PART II,P,0.0-0.0-24.0,PC,ISHAAN GOYAL,usahota@textile.iitd.ac.in,,,,30,17,TXD803
893,MAJOR PROJECT PART II,P,0.0-0.0-24.0,PC,EMIR BHATTI,mannat27@textile.iitd.ac.in,,,,30,16,TXD804
894,MAJOR PROJECT PART II (TCP),P,0.0-0.0-24.0,,NIRVI JHA,lbaria@textile.iitd.ac.in,,,,30,11,TXD806
895,POLYMER CHEMISTRY,SU1,3.0-0.0-0.0,,EMIR BHATTI,mannat27@textile.iitd.ac.in,,,,0,0,TXL130
896,POLYMER CHEMISTRY,X,3.0-0.0-0.0,,EMIR BHATTI,mannat27@textile.iitd.ac.in,,,,0,0,TXL130
897,STRUCTURE & PHYSICAL PROPERTIE,D,3.0-0.0-0.0,DC,EMIR BHATTI,mannat27@textile.iitd.ac.in,TWF 09:00-10:00,,,120,95,TXL211
898,STRUCTURE & PHYSICAL PROPERTIE,SU1,3.0-0.0-0.0,,NAYANTARA BISWAS,eramaswamy@textile.iitd.ac.in,,,,0,0,TXL211
899,YARN MANUFACTURE I,E,3.0-0.0-0.0,,VANYA BADAL,samrasumer@textile.iitd.ac.in,TWF 10:00-11:00,,,120,98,TXL221
900,YARN MANUFACTURE II,SU1,3.0-0.0-0.0,,HRISHITA DUGAL,savantprisha@textile.iitd.ac.in,,,,0,0,TXL222
901,FABRIC MANUFACTURE I,B,3.0-0.0-0.0,,SIYA HEGDE,anahitachoudhary@textile.iitd.ac.in,MTh 09:30-11:00,,,120,100,TXL231
902,TECH. OF TEXT. PREPARATION & F,F,3.0-0.0-0.0,,ALIA MADAN,ravalvanya@textile.iitd.ac.in,TThF 11:00-12:00,,,120,78,TXL241
903,TECH. OF TEXTILE COLORATION,SU1,3.0-0.0-0.0,,KANAV SASTRY,navyagarde@textile.iitd.ac.in,,,,0,0,TXL242
904,TECH. OF TEXTILE COLORATION,X,3.0-0.0-0.0,,KANAV SASTRY,navyagarde@textile.iitd.ac.in,,,,0,0,TXL242
905,EVALUATION OF TEXTILE MATERIAL,D,3.0-0.0-0.0,DC,HRISHITA DUGAL,savantprisha@textile.iitd.ac.in,TWF 09:00-10:00,,,120,96,TXL361
906,EVALUATION OF TEXTILE MATERIAL,SU1,3.0-0.0-0.0,,SIYA HEGDE,anahitachoudhary@textile.iitd.ac.in,,,,0,0,TXL361
907,THEORY OF TEXTILE STRUCTURES,C,3.0-1.0-0.0,,AKARSH GANGULY,akarshkumar@textile.iitd.ac.in,TWF 08:00-09:00,,,120,119,TXL371
908,SPECIALITY YARNS AND FABRICS,J,2.0-0.0-0.0,DC,ALIA WALI,shrayrout@textile.iitd.ac.in,MTW 12:00-13:00,,,120,117,TXL372
909,COSTING & ITS APP. IN TEXTILES,SU1,3.0-1.0-0.0,,AKARSH GANGULY,akarshkumar@textile.iitd.ac.in,,,,0,0,TXL381
910,COSTING & ITS APP. IN TEXTILES,X,3.0-1.0-0.0,,AKARSH GANGULY,akarshkumar@textile.iitd.ac.in,,,,0,0,TXL381
911,Basics of Textiles,X,2.0-0.0-0.0,,JIYA LOKE,jmanda@textile.iitd.ac.in,,,,0,0,TXL601
912,H.P. AND SPECIALTY FIBRES,SU1,3.0-0.0-0.0,,JIYA LOKE,jmanda@textile.iitd.ac.in,,,,0,0,TXL710
913,ADVANCED MATERIALS CHARACTERIZATION TECHNIQUES,P,1.0-0.0-0.0,,KABIR BUCH,nakul69@textile.iitd.ac.in,,,,75,18,TXL714
914,TECHNOLOGY OF SOLUTION SPUN FIBRES,B,3.0-0.0-0.0,,JIYA LOKE,jmanda@textile.iitd.ac.in,MTh 09:30-11:00,,,75,14,TXL715
915,MECHANICS OF SPINNING MACHINES,A,3.0-0.0-0.0,,HRIDAAN DE,jayantraju@textile.iitd.ac.in,MTh 08:00-09:30,,,40,28,TXL725
916,NONWOVEN SCIENCE & ENGINEERING,SU1,3.0-0.0-0.0,,VANYA BADAL,samrasumer@textile.iitd.ac.in,,,,0,0,TXL734
917,SC. & APP. OF NANOTEC. IN TEX.,E,3.0-0.0-0.0,,NEYSA LUTHRA,mannat37@textile.iitd.ernet.in,TWF 10:00-11:00,,,50,82,TXL740
918,ADVANCES IN FINISHING OF TEXTILES,F,3.0-0.0-0.0,,ANAY BATTA,sanghvinitya@textile.iitd.ac.in,TThF 11:00-12:00,,,40,25,TXL748
919,SUSTAINABLE CHEMICAL PROCESSING OF TEXTILES,B,2.0-0.0-0.0,,NIRVI JHA,lbaria@textile.iitd.ac.in,MTh 09:30-11:00,,,40,14,TXL754
920,TEXTILE AUXILIARIES,J,3.0-0.0-0.0,,SHALV SEKHON,chadrania@textile.iitd.ac.in,MTW 12:00-13:00,,,50,16,TXL756
921,DE. & MANUF. OF TEXT. STR. CO.,B,3.0-0.0-0.0,,KRISH ARYA,qboase@textile.iitd.ac.in,MTh 09:30-11:00,,,50,55,TXL766
922,DE. & MANUF. OF TEXT. STR. CO.,X,3.0-0.0-0.0,,KRISH ARYA,qboase@textile.iitd.ac.in,,,,0,0,TXL766
923,ELECTRONICS AND CONTROLS FOR TEXTILEINDUSTRY,J,3.0-0.0-2.0,,RAGHAV CHOPRA,pranay28@care.iitd.ac.in,MTW 12:00-13:00,,,50,39,TXL771
924,MEDICAL TEXTILES,H,3.0-0.0-0.0,,LAGAN BADAMI,somanira@textile.iitd.ac.in,M 11:00-12:00,,,50,56,TXL773
925,TECHNICAL TEXTILES,D,3.0-0.0-0.0,,NITYA TATA,mannanmadhup@textile.iitd.ac.in,TWF 09:00-10:00,,,50,52,TXL775
926,TECHNICAL TEXTILES,SU1,3.0-0.0-0.0,,NITYA TATA,mannanmadhup@textile.iitd.ac.in,,,,0,0,TXL775
927,PRODUCT DESIGN AND DEVELOPMENT,H,3.0-0.0-0.0,,ANAY DUBEY,bainspari@textile.iitd.ac.in,M 11:00-12:00,,,50,25,TXL777
928,PRODUCTION & OPERATIONS MGMT,AB,3.0-0.0-0.0,,ISHAAN GOYAL,usahota@textile.iitd.ac.in,MTh 15:30-17:00,,,38,56,TXL782
929,DESIGN OF EXPER. & STAT. TECH.,E,3.0-0.0-0.0,,TARAN RANDHAWA,kairachoudhury@textile.iitd.ac.in,TWF 10:00-11:00,,,50,49,TXL783
930,MANUFACTURED FIBRE TECHNO. LAB,C,0.0-0.0-2.0,DC,SUHANA KEER,tandonpihu@textile.iitd.ac.in,,,,120,116,TXP212
931,YARN MANUFACTURE LABORATORYI,E,0.0-0.0-2.0,,VANYA BADAL,samrasumer@textile.iitd.ac.in,,,,120,93,TXP221
932,FABRIC MANUFACTURE LAB. - I,B,0.0-0.0-2.0,,TARAN RANDHAWA,kairachoudhury@textile.iitd.ac.in,,,,120,97,TXP231
933,TECH. OF TEX. PRE. & FIN. LAB.,F,0.0-0.0-3.0,DC,KANAV SASTRY,navyagarde@textile.iitd.ac.in,,,,120,78,TXP241
934,EVALUATION OF TEXTILES LAB,D,0.0-0.0-2.0,,ISHAAN GOYAL,usahota@textile.iitd.ac.in,,,,120,109,TXP361
935,FIBRE PRODUCTION AND POST SPINNING OPERATION LABORATORY,F,0.0-0.0-4.0,,NEYSA LUTHRA,mannat37@textile.iitd.ernet.in,,,,40,14,TXP716
936,MECHANICS OF SPINNING MACHINES LAB,P,0.0-0.0-2.0,,HRIDAAN DE,jayantraju@textile.iitd.ac.in,,,,40,19,TXP725
937,TEXTILE PREPARATION AND FINISHING LAB,P,0.0-0.0-2.0,,ANAY BATTA,sanghvinitya@textile.iitd.ac.in,,,,25,12,TXP748
938,EVALUATION OF TEXTILE MATERIALS,C,0.0-0.0-4.0,,NITYA TATA,mannanmadhup@textile.iitd.ac.in,,,,75,20,TXP761
939,SEMINAR COURSE 2,P,0.0-0.0-2.0,,SUHANA SARAF,zaina02@textile.iitd.ac.in,,,,120,127,TXQ302
940,ENGINEERING MECHANICS,SU1,3.0-1.0-0.0,,AARNA THAMAN,kalashray@am.iitd.ac.in,,,,0,0,APL100
941,ENGINEERING MECHANICS,X,3.0-1.0-0.0,,TAIMUR SAMI,shankarmiraya@am.iitd.ac.in,,,,0,0,APL100
942,INTRODUCTION TO CHEMISTRY,C,3.0-0.0-0.0,,RIAAN DARA,mandsara@chemistry.iitd.ac.in,TWF 08:00-09:00,,,600,565,CML100
943,INTRODUCTION TO CHEMISTRY,X,3.0-0.0-0.0,,RIAAN DARA,mandsara@chemistry.iitd.ac.in,,,,0,0,CML100
944,CHEMISTRY LABORATORY,C,0.0-0.0-4.0,,MOHANLAL WALI,xreddy@chemistry.iitd.ac.in,,,,600,26,CMP100
945,GLOBAL POLITICAL ECONOMY,X,1.0-0.0-0.0,,ALIA SANDAL,nrau@hss.iitd.ac.in,,,,30,0,HSV319
946,ENGG. VISUALIZATION & COMM.,P,0.0-0.0-3.0,,RITVIK SUNDER,thakerjayan@mech.iitd.ac.in,,,,600,562,MCP100
947,Product Realization through Manufacturing,A,0.0-0.0-4.0,,BIJU KADE,ishaanluthra@mech.iitd.ac.in,,,,100,553,MCP101
948,CALCULUS,SU1,3.0-1.0-0.0,,NIRVAAN KAUL,kiaangara@maths.iitd.ac.in,,,,0,0,MTL100
949,PROFE. ETHICS & SOCIAL RESP.-2,P,0.0-0.0-1.0,,DAMINI GOSWAMI,krish93@mech.iitd.ernet.in,,,,1000,1084,NEN101
950,LANGUAGE & WRITING SKILL-2,P,0.0-0.0-2.0,,NIRVI MANDER,mishti64@hss.iitd.ac.in,,,,1000,1095,NLN101
